dataset,slice,model_family,seed,n_test,accuracy,worst_subgroup_accuracy,worst_subgroup_attr,worst_subgroup_group,dpd_worst,eod_worst,worst_subgroup_error_gap,Q,S,R,demographic_representation_gap,harm_content_density,application
folktables,folktables_CA_2018,xgboost,45,4000,0.804,0.7368421052631579,RAC1P,7.0,0.5303244005641748,0.5954106280193237,0.2631578947368421,0.8093912362668771,0.37502997691829965,0.24586666666666668,0.096,,ML
folktables,folktables_CA_2018,xgboost,46,4000,0.80775,0.7142857142857143,RAC1P,5.0,0.42613636363636365,0.5523897058823529,0.13234005258545134,0.8093912362668771,0.37502997691829965,0.24586666666666668,0.096,,ML
folktables,folktables_FL_2018,logreg,42,4000,0.76525,0.3333333333333333,RAC1P,7.0,0.3333333333333333,0.625,0.6666666666666666,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,logreg,43,4000,0.7735,0.7142857142857143,RAC1P,3.0,0.42857142857142855,1.0,0.2857142857142857,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,logreg,44,4000,0.779,0.625,RAC1P,3.0,0.2926905132192846,0.5844044558697515,0.375,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,logreg,45,4000,0.76925,0.7550220480156786,SEX,1.0,0.302128991859737,0.24852389122375612,0.2449779519843214,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,logreg,46,4000,0.771,0.7282608695652174,RAC1P,9.0,0.29684601113172543,0.40664961636828645,0.2717391304347826,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,mlp,42,4000,0.776,0.3333333333333333,RAC1P,7.0,0.3333333333333333,0.65,0.6666666666666666,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,mlp,43,4000,0.78425,0.75,RAC1P,7.0,0.330188679245283,1.0,0.25,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,mlp,44,4000,0.7915,0.7352941176470589,RAC1P,6.0,0.29766718506998446,0.609254498714653,0.2647058823529412,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,mlp,45,4000,0.774,0.7614276768941766,RAC1P,1.0,0.288,0.2691800642335221,0.2385723231058234,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,mlp,46,4000,0.777,0.7391304347826086,RAC1P,9.0,0.3722943722943723,0.2310315430520034,0.2608695652173913,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,xgboost,42,4000,0.79725,0.6666666666666666,RAC1P,3.0,0.3394495412844037,0.75,0.3333333333333333,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,xgboost,43,4000,0.80075,0.7142857142857143,RAC1P,3.0,0.42857142857142855,1.0,0.2857142857142857,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,xgboost,44,4000,0.80425,0.75,RAC1P,3.0,0.38235294117647056,0.7906976744186046,0.25,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,xgboost,45,4000,0.795,0.7716805487506124,SEX,1.0,0.384,0.42502218278615794,0.22831945124938754,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_FL_2018,xgboost,46,4000,0.7895,0.75,RAC1P,3.0,0.33178726035868894,0.2412617220801364,0.25,0.8106306787620206,0.3750299790109987,0.2490466666666667,0.11190000000000003,,ML
folktables,folktables_GA_2018,logreg,42,4000,0.79125,0.6666666666666666,RAC1P,7.0,0.436046511627907,0.759493670886076,0.25,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,logreg,43,4000,0.79,0.75,RAC1P,3.0,0.39893617021276595,1.0,0.25,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,logreg,44,4000,0.7925,0.7763546798029557,SEX,1.0,0.29423076923076924,0.8,0.22364532019704433,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,logreg,45,4000,0.786,0.7771129394166043,RAC1P,1.0,0.42777777777777776,0.6428571428571428,0.22288706058339566,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,logreg,46,4000,0.789,0.77728285077951,RAC1P,1.0,0.4506172839506173,0.7058823529411764,0.22271714922049,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,mlp,42,4000,0.80075,0.6666666666666666,RAC1P,7.0,0.3255813953488372,0.5454545454545454,0.3333333333333333,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,mlp,43,4000,0.79675,0.75,RAC1P,3.0,0.4148936170212766,1.0,0.25,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,mlp,44,4000,0.80925,0.7808219178082192,RAC1P,9.0,0.31773954864964854,0.8,0.2191780821917808,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,mlp,45,4000,0.79425,0.7777777777777778,RAC1P,3.0,0.43333333333333335,0.7857142857142857,0.2222222222222222,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,mlp,46,4000,0.79525,0.7817371937639198,RAC1P,1.0,0.41573867854491464,0.7058823529411764,0.2182628062360802,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,xgboost,42,4000,0.819,0.6666666666666666,RAC1P,7.0,0.4883720930232558,0.8860759493670886,0.2573839662447257,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,xgboost,43,4000,0.817,0.75,RAC1P,3.0,0.40425531914893614,1.0,0.25,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,xgboost,44,4000,0.81675,0.7846153846153846,RAC1P,6.0,0.34262820512820513,0.7,0.2153846153846154,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,xgboost,45,4000,0.8065,0.7777777777777778,RAC1P,3.0,0.45555555555555555,0.7857142857142857,0.2222222222222222,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_GA_2018,xgboost,46,4000,0.81275,0.8032665181885672,RAC1P,1.0,0.4382716049382716,0.7058823529411764,0.19673348181143283,0.8104572363591641,0.3750299809660251,0.24766166666666667,0.104975,,ML
folktables,folktables_HI_2018,logreg,42,1547,0.7524240465416936,0.0,RAC1P,4.0,0.47453703703703703,0.7058823529411764,1.0,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,logreg,43,1547,0.7459599224305107,0.0,RAC1P,4.0,0.4898989898989899,0.7142857142857143,1.0,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,logreg,44,1547,0.7666451195862961,0.7491039426523297,RAC1P,6.0,0.4835680751173709,0.5,0.25089605734767023,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,logreg,45,1547,0.7517776341305753,0.64,RAC1P,8.0,0.39999999999999997,0.75,0.1875862068965517,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,logreg,46,1547,0.735617323852618,0.7155025553662692,RAC1P,6.0,0.4472361809045226,0.37934782608695655,0.28449744463373083,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,mlp,42,1547,0.7659987071751778,0.0,RAC1P,4.0,0.4791666666666667,0.8,0.9411764705882353,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,mlp,43,1547,0.7575953458306399,0.0,RAC1P,4.0,0.5126262626262627,0.5714285714285714,1.0,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,mlp,44,1547,0.768584356819651,0.75,RAC1P,3.0,0.48826291079812206,0.7777777777777778,0.25,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,mlp,45,1547,0.7608274078862314,0.72,RAC1P,8.0,0.26046511627906976,0.625,0.28,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,mlp,46,1547,0.7517776341305753,0.737649063032368,RAC1P,6.0,0.49246231155778897,0.37777777777777777,0.262350936967632,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,xgboost,42,1547,0.7724628312863607,0.0,RAC1P,4.0,0.45601851851851855,0.5882352941176471,1.0,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,xgboost,43,1547,0.7763413057530705,0.0,RAC1P,4.0,0.5025252525252525,0.5714285714285714,1.0,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,xgboost,44,1547,0.7899159663865546,0.7652582159624414,RAC1P,1.0,0.5258215962441315,0.6666666666666667,0.2347417840375587,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,xgboost,45,1547,0.7996121525533291,0.76,RAC1P,8.0,0.2511067525917624,0.4375,0.24,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_HI_2018,xgboost,46,1547,0.7672915319974144,0.7562814070351759,RAC1P,1.0,0.4547738693467337,0.47222222222222215,0.24371859296482412,0.7847606012533483,0.3750299821117837,0.28410182382615445,0.28717578579743885,,ML
folktables,folktables_NY_2018,logreg,42,4000,0.75725,0.7021276595744681,RAC1P,2.0,0.4358974358974359,0.3416216216216216,0.2978723404255319,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,logreg,43,4000,0.76875,0.5,RAC1P,5.0,0.4426170897390061,0.7332808811959087,0.31025641025641026,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,logreg,44,4000,0.77,0.4,RAC1P,5.0,0.31927975406236275,0.46666666666666673,0.41818181818181815,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,logreg,45,4000,0.774,0.0,RAC1P,7.0,0.4399859204505456,0.29777070063694266,0.9090909090909091,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,logreg,46,4000,0.76725,0.5,RAC1P,7.0,0.44530154277699857,0.7368833202819107,0.3292682926829268,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,mlp,42,4000,0.7735,0.7142857142857143,RAC1P,3.0,0.4351851851851852,0.26,0.2857142857142857,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,mlp,43,4000,0.782,0.5,RAC1P,5.0,0.43475151948516266,0.7380015735641228,0.3358974358974359,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,mlp,44,4000,0.77825,0.4,RAC1P,5.0,0.43916282369634624,0.7398568019093079,0.41818181818181815,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,mlp,45,4000,0.78425,0.0,RAC1P,7.0,0.4508975712777191,0.2678571428571429,1.0,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,mlp,46,4000,0.782,0.6593406593406593,RAC1P,9.0,0.5,1.0,0.34065934065934067,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,xgboost,42,4000,0.79825,0.7545454545454545,RAC1P,9.0,0.45085470085470086,0.4864864864864865,0.24545454545454545,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,xgboost,43,4000,0.79825,0.5,RAC1P,5.0,0.4551304969610297,0.7781274586939417,0.3666666666666667,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,xgboost,44,4000,0.79675,0.6,RAC1P,5.0,0.3235429701490747,0.6666666666666667,0.4,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,xgboost,45,4000,0.80275,0.0,RAC1P,7.0,0.4508975712777191,0.48571428571428577,1.0,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_NY_2018,xgboost,46,4000,0.8025,0.7582417582417582,RAC1P,9.0,0.36341463414634145,0.5434782608695652,0.24175824175824176,0.811329367927313,0.3750299782648295,0.2644088888888889,0.0776,,ML
folktables,folktables_OH_2018,logreg,42,4000,0.781,0.7576050217286335,SEX,1.0,0.5,0.38461538461538464,0.2423949782713665,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,logreg,43,4000,0.77675,0.6666666666666666,RAC1P,3.0,0.3956043956043956,0.7368421052631579,0.3333333333333333,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,logreg,44,4000,0.78375,0.5,RAC1P,7.0,0.3855421686746988,0.7647058823529411,0.5,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,logreg,45,4000,0.7835,0.6666666666666666,RAC1P,7.0,0.43023255813953487,1.0,0.3333333333333333,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,logreg,46,4000,0.7925,0.0,RAC1P,7.0,0.4155844155844156,0.75,1.0,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,mlp,42,4000,0.799,0.7711250603573153,SEX,1.0,0.4024390243902439,0.4722222222222222,0.22887493964268468,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,mlp,43,4000,0.78625,0.6521739130434783,RAC1P,8.0,0.43956043956043955,0.8421052631578947,0.34782608695652173,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,mlp,44,4000,0.7955,0.5,RAC1P,7.0,0.3493975903614458,0.6764705882352942,0.5,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,mlp,45,4000,0.7925,0.6666666666666666,RAC1P,7.0,0.3372093023255814,0.6756756756756757,0.3333333333333333,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,mlp,46,4000,0.799,0.0,RAC1P,7.0,0.37662337662337664,0.7142857142857143,1.0,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,xgboost,42,4000,0.80825,0.7880251086431675,SEX,1.0,0.4878048780487805,0.6111111111111112,0.21197489135683245,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,xgboost,43,4000,0.79875,0.0,RAC1P,7.0,1.0,0.8421052631578947,1.0,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,xgboost,44,4000,0.8085,0.0,RAC1P,7.0,0.5,0.9428571428571428,1.0,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,xgboost,45,4000,0.8045,0.3333333333333333,RAC1P,7.0,0.43023255813953487,0.8378378378378378,0.6666666666666666,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_OH_2018,xgboost,46,4000,0.81325,0.0,RAC1P,7.0,0.4155844155844156,0.7142857142857143,1.0,0.8099940689552461,0.3750299803268837,0.25590666666666667,0.1462,,ML
folktables,folktables_PA_2018,logreg,42,4000,0.77975,0.0,RAC1P,7.0,0.3333333333333333,0.4666666666666666,1.0,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,logreg,43,4000,0.76625,0.7424830261881669,SEX,1.0,0.30432372505543237,0.25,0.2575169738118332,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,logreg,44,4000,0.781,0.0,RAC1P,7.0,0.33,0.8275862068965517,0.8604651162790697,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,logreg,45,4000,0.764,0.3333333333333333,RAC1P,3.0,1.0,0.60790273556231,0.6666666666666666,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,logreg,46,4000,0.772,0.7446601941747573,SEX,1.0,1.0,0.25,0.25533980582524274,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,mlp,42,4000,0.79375,0.0,RAC1P,7.0,0.3238095238095238,0.6435897435897436,1.0,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,mlp,43,4000,0.784,0.7628516003879728,SEX,1.0,0.35033259423503327,0.1772190528387435,0.23714839961202716,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,mlp,44,4000,0.7795,0.7472100921882582,SEX,1.0,1.0,0.8620689655172413,0.2527899078117419,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,mlp,45,4000,0.781,0.3333333333333333,RAC1P,3.0,1.0,0.65,0.6666666666666666,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,mlp,46,4000,0.7855,0.75,RAC1P,3.0,1.0,0.2777777777777778,0.25,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,xgboost,42,4000,0.81125,0.6666666666666666,RAC1P,3.0,1.0,0.5692307692307692,0.3333333333333333,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,xgboost,43,4000,0.799,0.7696411251212415,SEX,1.0,0.34831460674157305,0.2664835164835164,0.23035887487875847,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,xgboost,44,4000,0.80225,0.7690441533236293,SEX,1.0,1.0,0.896551724137931,0.2309558466763707,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,xgboost,45,4000,0.79475,0.3333333333333333,RAC1P,3.0,1.0,0.6960486322188449,0.6666666666666666,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_PA_2018,xgboost,46,4000,0.80325,0.75,RAC1P,3.0,1.0,0.37777777777777777,0.25,0.8102098504259833,0.37502997965416124,0.2798938888888889,0.155025,,ML
folktables,folktables_TX_2018,logreg,42,4000,0.786,0.6666666666666666,RAC1P,7.0,0.3891891891891892,0.7108433734939759,0.20446735395189003,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,logreg,43,4000,0.78375,0.6,RAC1P,7.0,0.45098039215686275,1.0,0.4,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,logreg,44,4000,0.78275,0.6666666666666666,RAC1P,5.0,0.3865979381443299,0.6666666666666666,0.3333333333333333,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,logreg,45,4000,0.78975,0.0,RAC1P,7.0,0.9148936170212766,0.489451476793249,0.8736842105263158,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,logreg,46,4000,0.7825,0.7244897959183674,RAC1P,6.0,0.4030612244897959,1.0,0.2755102040816326,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,mlp,42,4000,0.79375,0.7789770061004223,SEX,1.0,0.3715798272499304,0.65625,0.22102299389957766,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,mlp,43,4000,0.78775,0.6,RAC1P,7.0,0.5294117647058824,1.0,0.4,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,mlp,44,4000,0.79425,0.6666666666666666,RAC1P,5.0,0.4175257731958763,0.7551020408163265,0.3333333333333333,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,mlp,45,4000,0.80025,0.0,RAC1P,7.0,0.9202127659574468,0.6666666666666667,0.875,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,mlp,46,4000,0.788,0.75,RAC1P,5.0,0.45408163265306123,1.0,0.25,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,xgboost,42,4000,0.81325,0.7925856405443453,SEX,1.0,0.3926999164112567,0.625,0.20741435945565462,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,xgboost,43,4000,0.808,0.796875,RAC1P,9.0,0.5441176470588235,0.5405405405405406,0.203125,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,xgboost,44,4000,0.811,0.6666666666666666,RAC1P,5.0,0.4587628865979381,0.8367346938775511,0.3333333333333333,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,xgboost,45,4000,0.81725,0.0,RAC1P,7.0,0.9042553191489362,0.5274261603375527,0.8631578947368421,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_TX_2018,xgboost,46,4000,0.80375,0.75,RAC1P,3.0,0.45918367346938777,1.0,0.25,0.8071170229751287,0.3750299775996317,0.24859666666666666,0.10965000000000003,,ML
folktables,folktables_VT_2018,logreg,42,754,0.7559681697612732,0.6666666666666666,RAC1P,6.0,0.3333333333333333,0.75,0.3333333333333333,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,logreg,43,754,0.7347480106100795,0.6363636363636364,RAC1P,6.0,0.5,1.0,0.36363636363636365,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,logreg,44,754,0.7692307692307693,0.5,RAC1P,8.0,0.3333333333333333,1.0,0.5,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,logreg,45,754,0.7427055702917772,0.0,RAC1P,8.0,0.5,1.0,1.0,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,logreg,46,754,0.7718832891246684,0.6,RAC1P,6.0,1.0,0.6666666666666666,0.4,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,mlp,42,754,0.7559681697612732,0.7513812154696132,RAC1P,1.0,0.6666666666666666,1.0,0.24861878453038674,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,mlp,43,754,0.7387267904509284,0.6363636363636364,RAC1P,6.0,0.5,1.0,0.36363636363636365,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,mlp,44,754,0.7612732095490716,0.0,RAC1P,3.0,1.0,1.0,1.0,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,mlp,45,754,0.753315649867374,0.0,RAC1P,8.0,1.0,1.0,1.0,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
folktables,folktables_VT_2018,mlp,46,754,0.7745358090185677,0.7525252525252525,SEX,1.0,1.0,0.16666666666666666,0.2474747474747475,0.7802670099719327,0.3750299819217986,0.264525307494912,0.18929320414122647,,ML
